"243";"01072";"+42.471562";"-072.440170";"SHUTESBURY";"MA";"FRANKLIN";"STANDARD"
"244";"01073";"+42.230008";"-072.728463";"SOUTHAMPTON";"MA";"HAMPSHIRE";"STANDARD"
"245";"01074";"+42.375998";"-072.149388";"SOUTH BARRE";"MA";"WORCESTER";"PO BOX ONLY"
"246";"01075";"+42.249840";"-072.581520";"SOUTH HADLEY";"MA";"HAMPSHIRE";"STANDARD"
"247";"01077";"+42.066644";"-072.541205";"SOUTHWICK";"MA";"HAMPDEN";"STANDARD"
"248";"01079";"+42.192892";"-072.329574";"THORNDIKE";"MA";"HAMPDEN";"PO BOX ONLY"
"249";"01080";"+42.179805";"-072.517813";"THREE RIVERS";"MA";"HAMPDEN";"STANDARD"
"250";"01081";"+42.061948";"-072.213598";"WALES";"MA";"HAMPDEN";"STANDARD"
"251";"01082";"+42.377471";"-072.548549";"WARE";"MA";"HAMPSHIRE";"STANDARD"
"252";"01083";"+42.204027";"-072.199439";"WARREN";"MA";"WORCESTER";"PO BOX ONLY"
"253";"01084";"+42.390303";"-072.870857";"WEST CHESTERFIELD";"MA";"HAMPSHIRE";"PO BOX ONLY"
"254";"01085";"+42.148690";"-072.501887";"WESTFIELD";"MA";"HAMPDEN";"STANDARD"
"255";"01086";"+42.173428";"-072.847964";"WESTFIELD";"MA";"HAMPDEN";"STANDARD"
"256";"01088";"+42.390583";"-072.646894";"WEST HATFIELD";"MA";"HAMPSHIRE";"STANDARD"
"257";"01089";"+42.125793";"-072.645334";"WEST SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"258";"01090";"+42.170731";"-072.604842";"WEST SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"259";"01092";"+42.202887";"-072.229025";"WEST WARREN";"MA";"WORCESTER";"PO BOX ONLY"
"260";"01093";"+42.442673";"-072.652511";"WHATELY";"MA";"FRANKLIN";"PO BOX ONLY"
"261";"01094";"+42.358201";"-072.140846";"WHEELWRIGHT";"MA";"WORCESTER";"PO BOX ONLY"
"262";"01095";"+42.125974";"-072.489988";"WILBRAHAM";"MA";"HAMPDEN";"STANDARD"
"263";"01096";"+42.413069";"-072.821653";"WILLIAMSBURG";"MA";"HAMPSHIRE";"STANDARD"
"264";"01097";"+42.161743";"-072.845912";"WORONOCO";"MA";"HAMPDEN";"STANDARD"
"265";"01098";"+42.404940";"-072.896133";"WORTHINGTON";"MA";"HAMPSHIRE";"STANDARD"
"266";"01101";"+42.170731";"-072.604842";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"267";"01102";"+42.170731";"-072.604842";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"268";"01103";"+42.103044";"-072.590783";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"269";"01104";"+42.128605";"-072.567966";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"270";"01105";"+42.099793";"-072.577732";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"271";"01106";"+42.049194";"-072.567882";"LONGMEADOW";"MA";"HAMPDEN";"STANDARD"
"272";"01107";"+42.126237";"-072.586733";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"273";"01108";"+42.080594";"-072.558081";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
"274";"01109";"+42.119293";"-072.548981";"SPRINGFIELD";"MA";"HAMPDEN";"STANDARD"
